Sms,Label
"50% Daily Data quota used as on 24-Mar-22 20:50.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"NEXTBILLION TECHNOLOGY at EOD 26/02/2022 reported your Fund bal Rs 0.670 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",0
"Join the MPL Rummy leaderboard contests & win upto Rs.6 Crore. Hurry, play now: bit.ly/mplrmy",0
"Dear Customer, You have 2 missed calls from +918054095516 . The last missed call was at 12:42 PM on 24-Mar-2022 . Thankyou, Team Jio.",0
"Dear Customer, You have a missed call from +917307056882 . The last missed call was at 07:20 PM on 24-Mar-2022 . Thankyou, Team Jio.",0
"5PAISA CAPITAL at EOD 26/02/2022 reported your Fund bal Rs -147.710 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",0
<#> 3816 is your Disney+ Hotstar verification code. Enjoy watching! /wAX/OsgZgE,0
Your VPA sanju39chd-1@okhdfcbank linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.20.00 and credited to paytmqr2810050501011kuo2mbh73gx@paytm (UPI Ref no 208347230182).-Indian Bank,1
"Your application to join as a Delivery Partner is pending. 

To get started, click on: shorturl.at/knpDQ",0
"जियोमार्ट से अपने रोजमर्रा के किराने का सामान ऑर्डर करें और और Netflix, Amazon Prime, Disney+ Hotstar, SonyLiv, Zee5, SunNXT और कई अन्य ऐप्स पर अपना पसंदीदा कंटेंट बिंज वाच करें। अभी अपना जियोफाइबर प्राप्त करने के लिए www.jio.com/r/sRVw9Ma7z पर क्लिक करें। घर पर रहें और सुरक्षित रहें।",0
Your VPA 6280368198@ybl linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.2000.00 and credited to zomato@hdfcbank (UPI Ref no 208393075995).-Indian Bank,1
"Your A/c XXX1824658 is credited by Rs. 6,000 Total Bal : Rs. 6,747.91 CR  Clr Bal : Rs. 6,747.91 CR as on:23/03/2022 17:29 -IndianBank",1
<#> Your Shadowfax OTP for login is 911407 6gW4yAjEoWG,0
<#> Your Shadowfax OTP for login is 911407 6gW4yAjEoWG,0
<#> Your Shadowfax OTP for login is 911407 6gW4yAjEoWG,0
<#> Your Shadowfax OTP for login is 911407 6gW4yAjEoWG,0
<#> Your Shadowfax OTP for login is 911407 6gW4yAjEoWG,0
Your VPA sanju39chd-1@okhdfcbank linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.25.00 and credited to jio@yesbank (UPI Ref no 208234489375).-Indian Bank,1
"आपके जियो नंबर 6280368198 पर Rs. 25.00 का रिचार्ज सफलतापूर्वक हो गया है।
इस रिचार्ज मे आपको मिलता है : Benefits: Unlimited Data (2GB High Speed Data, thereafter unlimited at 64Kbps). Validity: Base Plans validity
ट्राँज़ैक्शन आईडी : BR0007HBF9CN
अपने मौजूदा और आगामी प्लान के बारे में जानने के लिये क्लिक करें : https://www.jio.com/dl/my_plans
रीचार्ज का अपना अनुभव शेयर करने के लिए क्लिक करें https://www.jio.com/en-in/jio-rech-exp-survey-hindi?custid=BR0007HBF9CN
अपना मौजूदा बैलेंस, वैधता, प्लान की जानकारी और आकर्षक रिचार्ज प्लान के बारे में जानने के लिये 1991 पर कॉल करें।",0
"Recharge of Rs. 25.00 is successful for your Jio number 6280368198.
Entitlement: Benefits: Unlimited Data (2GB High Speed Data, thereafter unlimited at 64Kbps). Validity: Base Plans validity
Transaction ID: BR0007HBF9CN
To view details of your current and upcoming plan, click https://www.jio.com/dl/my_plans
To share your recharge experience, click https://www.jio.com/en-in/jio-rech-exp-survey?custid=BR0007HBF9CN
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"100% of daily 1.50 GB data quota exhausted as on 23-Mar-22 19:16. Jio Number : 6280368198 Daily high speed data quota will be restored on 24-Mar-22 01:19. Now you can continue enjoying high speed data by taking an EMERGENCY DATA VOUCHER and pay later. You can borrow 2 GB in form of data vouchers worth Rs.25 . To get EMERGENCY DATA VOUCHER, click https://www.jio.com/dl/edv (Not applicable on JioPhone).
T&C apply 
To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips",0
"23-Mar-22 19:14 बजे तक 90% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/hnMRgnS6rJE
यदि आपके पास कोई अन्य डेटा प्लान नहीं है तो आपकी इंटरनेट स्पीड 1.50 GB के खर्च होते ही घटा दी जाएगी ।
हाई-स्पीड इंटरनेट का आनंद लेना जारी रखने के लिए https://www.jio.com/dl/data_voucher पर क्लिक करके रिचार्ज करें ।
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"90% daily data quota used as on 23-Mar-22 19:14.
Jio Number : 6280368198
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 1.50 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Dear Customer, You're pre-approved for instant credit up to Rs.70,000*. Buy Now & Pay Later with Flipkart Pay Later 

http://fkrt.it/1bT3X1NNNN",0
2 din baad de diyo,0
Save rakhiyo,0
6000 bheje. H ,0
"Dear Customer, You have a missed call from +917973045759 . The last missed call was at 05:31 PM on 23-Mar-2022 . Thankyou, Team Jio.",0
"Dear Customer, You have a missed call from +917973045759 . The last missed call was at 05:30 PM on 23-Mar-2022 . Thankyou, Team Jio.",0
"Q: What dope Airdopes come with Active Noise Cancellation?
A: Airdopes 411 ANC!
Get yours today @1999
& cancel noise out.

Shop Now: bit.ly/36jhTWM

Team boAt",0
"19 missed calls from wife- to tell you to watch Apharan 1,2 & win iPhone 12! Just answer few questions on Vi Movies & TV app! T&C. Click https://bit.ly/Vimtv-d3",0
"Paytm login detected from a new device at 03:07 PM, 23 Mar. Not you? To logout from all devices, click: https://ap.p-y.tm/HpoxVX or report fraud @1800120130",0
Use 4692 to verify your Olaparty account.,0
Use 4251 to verify your Olaparty account.,0
"23-Mar-22 14:40 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 23-Mar-22 14:40.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Dear Customer, You have 3 missed calls from +12546200384 . The last missed call was at 01:23 PM on 23-Mar-2022 . Thankyou, Team Jio.",0
"Telegram code: 73073

You can also tap on this link to log in:
https://t.me/login/73073

oLeq9AcOZkT",0
"payoff Dear user, your loan application has been approved, the limit is 200,000Rs, please log in the APP to check. Link: https://bit.ly/3Jxydl2 PCP",0
"Dear Customer, 
425415 is your one time password (OTP). Please enter the OTP to proceed.
Thank you,
Team Jio",0
"22-Mar-22 23:24 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 22-Mar-22 23:24.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
Your VPA sanju39chd-1@okhdfcbank linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.500.00 and credited to zomatomediaprivatelimited.rzp@sbi (UPI Ref no 208122170195).-Indian Bank,1
Alert! Changes in Rent payments via RBL Bank Credit Card w.e.f. 08/02/22: only 1 Transaction/month (Rs.5000 or more) & up to 50% of Credit Limit will be allowed,0
IMPORTANT:Beware of the fraudulent messages asking to you call any number for verification/download any app to update your KYC/Aadhaar details. Jio never asks you to download any third party app for such activities. Please stay alert from such SMS/calls as this may result in financial loss. Stay safe. Team Jio,0
"Rs. 15 , added just for you! We've credited your Junglee Rummy account so you can play cash games! Hurry & Play now: https://jrum.my/DQn5X",0
"Dear Customer, You have a missed call from +917589833660 . The last missed call was at 12:36 PM on 22-Mar-2022 . Thankyou, Team Jio.",0
"Dear Customer, You have 2 missed calls from +911408520145 . The last missed call was at 02:59 PM on 22-Mar-2022 . Thankyou, Team Jio.",0
"Good News!!

INR 50,000.00 in account xxxx9467 within 5 mins.

Check Now : msg9.me/11tu1qf",0
"Dear Customer, 
You are now eligible for 20% cashback in JioMart Maha Cashback Program. The cashback will be credited to your Reliance One account linked with mobile no. within next 3 days. Redeem cashback on your next purchase. T&C apply.
Team JioMart",0
"आपके जियो नंबर 6280368198 पर Rs. 239.0 का रिचार्ज सफलतापूर्वक हो गया है।
इस रिचार्ज मे आपको मिलता है : Benefits: 
1. UNLIMITED DATA - 42 GB (1.5 GB/Day)
2. UNLIMITED CALLS 
3. 100 SMS/Day
4. Complimentary Jio Apps
Validity - 28 days
ट्राँज़ैक्शन आईडी : 30001933939153
अपने मौजूदा और आगामी प्लान के बारे में जानने के लिये क्लिक करें : https://www.jio.com/dl/my_plans
रीचार्ज का अपना अनुभव शेयर करने के लिए क्लिक करें https://www.jio.com/en-in/jio-rech-exp-survey-hindi?custid=30001933939153
अपना मौजूदा बैलेंस, वैधता, प्लान की जानकारी और आकर्षक रिचार्ज प्लान के बारे में जानने के लिये 1991 पर कॉल करें।",0
"Recharge of Rs. 239.0 is successful for your Jio number 6280368198.
Entitlement: Benefits: 
1. UNLIMITED DATA - 42 GB (1.5 GB/Day)
2. UNLIMITED CALLS 
3. 100 SMS/Day
4. Complimentary Jio Apps
Validity - 28 days
Transaction ID: 30001933939153
To view details of your current and upcoming plan, click https://www.jio.com/dl/my_plans
To share your recharge experience, click https://www.jio.com/en-in/jio-rech-exp-survey?custid=30001933939153
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
https://www.facebook.com/tilak.vishnukarma/videos/506498184434810/,0
"Your plan Rs 209-28D-1GB/D for Jio Number 6280368198 has expired on 22-Mar-22 06:15 Hrs. To continue enjoying Jio services, recharge immediately. 
To recharge, click https://www.jio.com/selfcare/recharge
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Your MRP 61 for Jio Number 6280368198 has expired on 22-Mar-22 06:15 Hrs. 
To recharge, click https://www.jio.com/dl/data_voucher
 Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"50% Daily Data quota used as on 22-Mar-22 00:52.
Jio Number : 6280368198
Daily Data quota as per plan : 1 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"22-Mar-22 00:52 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
Your VPA sanju39chd-1@okhdfcbank linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.50.00 and credited to paytmqr281005050101i0alnxjho49c@paytm (UPI Ref no 208004821663).-Indian Bank,1
"HDFC Bank: You have successfully registered for UPI payment on Google Pay. If not you, please report immediately to your bank. Do not share your card details/OTP/ATM PIN with anyone.",0
"Speak as if you are there.
Airdopes 411 ANC is packed with ENx Tech & ANC.
Coming Soon @ just Rs.1999. Get notified https://bit.ly/34VShyq

Team boAt",0
"<#> OTP for YONO transaction in SBI is 721783. Do not share it with anyone by any means. This is confidential and to be used by you only.
mMW8GBrsvJF",0
"<#> OTP for YONO transaction in SBI is 304780. Do not share it with anyone by any means. This is confidential and to be used by you only.
mMW8GBrsvJF",0
I'll call you right back.,0
"Dear Customer, another user has used Your mobile device but with a different mobile number for YONO SBI registration. In case of any query, please visit branch.",0
"Hurry! Recharge Jio no.6280368198 on PhonePe & get rewards upto Rs.500 each on first 4 recharges for self & family. Recharge with Rs.209 plan (Data 1GB/day, Voice Unlimited Validity 28 days) or more. T&CA. Click https://phon.pe/jion1",0
Important! UPI PIN should be entered only at the time of making the payment. You should not provide your UPI PIN for receiving payment. Beware of Fraudulent collect request sent to you by a stranger. Stay Alert and Stay Safe. - SBI Infosec Team,0
"Dear Customer, You have 2 missed calls from +918054095516 . The last missed call was at 11:14 AM on 21-Mar-2022 . Thankyou, Team Jio.",0
"<#> Your WhatsApp Business account is being registered on a new device

Do not share this code with anyone

Your WhatsApp Business code: 553-569

rJbA/XP1K+V",0
657188 is OTP for HDB OnTheGo activation.Do not share OTP for security reasons - HDB FINANCIAL SERVICES LIMITED,0
"Dear Student, stand a chance to get a complimentary Crash Course for JEE Main May Session. Register for Aakash BYJU'S JEE Main Mock Test at byju.me/Reg-JEE",0
026178 is OTP for HDB OnTheGo activation.Do not share OTP for security reasons - HDB FINANCIAL SERVICES LIMITED,0
"आपके Jio नंबर 6280368198 के प्लान की वैधता कल समाप्त हो जाएगी| रीचार्ज करें रु.209 से  और पायें आसिमित वॉइस कॉल्स, 1 GB प्रतिदिन, असीमित डेटा 28 दिनों के लिए| रीचार्ज के लिए क्लिक करें www.jio.com/r/sP06aB6kr | नियम व शर्तें लागू",0
Your plan for Jio number 6280368198 is expiring tomorrow. Recharge IMMEDIATELY to enjoy continued services.,0
"Your current plan Rs 209-28D-1GB/D for Jio number 6280368198 will expire on 22-Mar-22 06:15 Hrs. After current plan expiry, your services will stop working if you do not recharge with a plan. 
To recharge, click https://www.jio.com/selfcare/recharge 
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Your MRP 61 for Jio number 6280368198 will expire on 22-Mar-22 06:15 Hrs.
To recharge, click https://www.jio.com/dl/data_voucher
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
Your a/c. XXXX4658 is credited by Rs. 10.00 on 21-03-22 by a/c linked to mobile 9XXXXXX999 (IMPS Ref no. 208000000522). -IndianBank,1
Hnji,0
DO NOT SHARE: Your Google Pay OTP is 659382. Message ID: f6f01vO3FNp,0
DO NOT SHARE: Your Google Pay OTP is 659382. Message ID: f6f01vO3FNp,0
 Np,0
"20-Mar-22 18:01 बजे तक दैनिक 1 GB डेटा कोटा का 100% उपयोग किया जा चुका है ।
जियो नंबर : 6280368198
दैनिक हाइ-स्पीड डेटा कोटा 21-Mar-22 01:19 बजे फिर से बहाल हो जाएगा ।
अब आप एक इमरजेंसी डेटा वाउचर लेकर हाइ-स्पीड डेटा का आनंद लेना जारी रख सकते हैं और इसका बाद में भुगतान कर सकते हैं । आप Rs.25 मूल्य के वाउचर्स के रूप में 2 जीबी उधार ले सकते हैं ।
इमरजेंसी डेटा वाउचर लेने के लिए क्लिक करें https://www.jio.com/dl/edv
(जियोफोन के लिए मान्य नहीं)।
नियम एवं शर्तें लागू ।
यह जानने के लिए कि आपने अपने डेटा कोटा का उपयोग कहाँ किया है , क्लिक करें http://tiny1.jio.com/HelpfulTips",0
"100% of daily 1 GB data quota exhausted as on 20-Mar-22 18:01. Jio Number : 6280368198 Daily high speed data quota will be restored on 21-Mar-22 01:19. Now you can continue enjoying high speed data by taking an EMERGENCY DATA VOUCHER and pay later. You can borrow 2 GB in form of data vouchers worth Rs.25 . To get EMERGENCY DATA VOUCHER, click https://www.jio.com/dl/edv (Not applicable on JioPhone).
T&C apply 
To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips",0
"20-Mar-22 17:50 बजे तक 90% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1 GB
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/hnMRgnS6rJE
यदि आपके पास कोई अन्य डेटा प्लान नहीं है तो आपकी इंटरनेट स्पीड 1 GB के खर्च होते ही घटा दी जाएगी ।
हाई-स्पीड इंटरनेट का आनंद लेना जारी रखने के लिए https://www.jio.com/dl/data_voucher पर क्लिक करके रिचार्ज करें ।
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"90% daily data quota used as on 20-Mar-22 17:50.
Jio Number : 6280368198
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 1 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"20-Mar-22 16:24 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 20-Mar-22 16:24.
Jio Number : 6280368198
Daily Data quota as per plan : 1 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"The clock is ticking!
Get Rockerz 255 Neo & enjoy BEAST Mode & ASAP Charge.
Bring it home @ Rs.999

Hurry Now: https://bit.ly/37MgUPl

Team boAt",0
And plz don't txt me ,0
I didn't know you ,0
And what's your name ,0
Where did you see me ,0
Who r u,0
"Sry,  Who are you ",0
"Thank you for being an active user of the MyJio App. In order to enable us to provide you with the best digital experience, please share your feedback on MyJio app by clicking www.jio.com/r/IchgU7k4F . Thank you, Team Jio",0
"बधाई हो,अपने रम्मी खाते में 2000 बोनस प्राप्त करें in9.me/110kis9",0
"Hurry! Recharge Jio no.6280368198 on Paytm & get upto Rs.100 Cashback - Code JIO100 each time for self & family. Flat Rs.30 Cashback for New User - Code JIONEW30. Recharge with Rs.209 plan (Data 1GB/day, Voice Unlimited Validity 28 days) or more. T&CA. Click https://paytm.me/1x-a0Ed",0
"आपके Jio नंबर 6280368198  के प्लान की वैधता जल्द ही समाप्त हो जाएगी| रीचार्ज करें रु.209 से  और पायें आसिमित वॉइस कॉल्स, 1 GB प्रतिदिन, असीमित डेटा 28 दिनों के लिए| रीचार्ज के लिए क्लिक करें www.jio.com/r/sPpg0B83L | नियम व शर्तें लागू",0
"Dear User, Welcome to Indian Bank Mobile Banking!! Login to your IndOASIS application to explore the wide range of facilities and enjoy our exclusive benefits-Indian Bank.",0
"डिअर Turtlemint पार्टनर, नमस्कार !! हम काफी ख़ुशी के साथ कैप्टन कूल एमएस धोनी का अपने ब्रांड एंबेसडर के रूप में स्वागत करते हैं। Turtlemint पर एक्टिव होने का यह एक शानदार मौका है। एक्टिव हो जाओ कांटेस्ट में हिस्सा लेंने के लिये अभी मिंटप्रो पर लॉग इन करें या आज ही अपने रिलेशनशिप मैनेजर से संपर्क करें। नियम और शर्तें लागू!
weurl.co/NkSOyv
- Team Turtlemint",0
"Hi Sanju Kumar, are you well-prepared for JEE Main? Test your prep with Aakash BYJU'S JEE Main Mock Test. Register for Free byju.me/Reg-JEE",0
Your A/c XXX1824658 is debited by Rs. 0 Bal after Debit Rs. 371.40 CR MIN BAL NOT MAINTAINED.PL MAINTAIN. CR as on:20/03/2022 11:39 -IndianBank,1
Important! UPI PIN should be entered only at the time of making the payment. You should not provide your UPI PIN for receiving payment. Beware of Fraudulent collect request sent to you by a stranger. Stay Alert and Stay Safe. - SBI Infosec Team,0
Use 0421 to verify your Olaparty account.,0
"Your plan for Jio no 6280368198 expires on 22-03-2022 .Avoid STOPPAGE of services,RECHARGE Now Click www.jio.com/r/Ib0XwMpdx .For other plans, call 1991.",0
"For any assistance on Vi, reach us via: 1)Vi App: bit.ly/GetVIApp4 2)WhatsApp: https://wa.me/message/VNHV5CJXSY6WD1 & say Hi 3)Vi website: www.myvi.in 4)Dial 199. If not happy with our resolution, you can contact appellate at 198.
",0
आपके जियो नंबर 6280368198 का प्लान 22-03-2022 को ख़त्म हो जाएगा । सेवाओं के बंद होने से बचें । अभी रिचार्ज करें । क्लिक करें www.jio.com/r/IbZZl0YlL अन्य प्लान के लिये 1991 पर कॉल करें ।,0
<#> Your Shadowfax OTP for login is 693916 6gW4yAjEoWG,0
<#> Your Shadowfax OTP for login is 693916 6gW4yAjEoWG,0
<#> Your Shadowfax OTP for login is 693916 6gW4yAjEoWG,0
Husband ,0
Your VPA 6280368198@ybl linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.100.00 and credited to paytmqr281005050101xtqkmwqo0011@paytm (UPI Ref no 207824720459).-Indian Bank,1
"You have initiated the registration for UPI payments on PhonePe. If this is not you, please report it to your bank immediately to avoid any loss of money.",0
Dear sanju. You have successfully registered your PhonePe account on this device.,0
24160 is your one time password to proceed on PhonePe. It is valid for 10 minutes. Do not share your OTP with anyone. XC1xEZ+TDtj,0
आप सभी को होला मोहल्ला की बहुत बहुत बधाई। पंजाब के सब से बड़े 4G डाटा नेटवर्क के साथ जुड़े रहने के लिए आप का बहुत बहुत धन्यवाद । टीम जियो,0
"https://amazon.in/a/c/r/gzilIO7UcI34CfCmjm5EAt10Y

Amazon: Sign-in attempt from CH, IN. Tap link to respond.",0
"Dear Customer, You have a missed call from +911725098072 . The last missed call was at 04:26 PM on 19-Mar-2022 . Thankyou, Team Jio.",0
<#> Use OTP 535538 to login to your account on Flash. Message ID: 8G9OmZpYn7N,0
"Late EMI payments can lead to your credit score getting affected. You'll also need to pay extra charges. Don't wait, pay your Money View EMI now!",0
"Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.0 & securities balance 0 as on end of 09-oct-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at KD14117@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange",0
Use 5129 to verify your Olaparty account.,0
"26-Oct-21 00:45 बजे तक 90% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 7973045759
प्लान के अनुसार कुल दैनिक डेटा : 2 GB
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/hnMRgnS6rJE
यदि आपके पास कोई अन्य डेटा प्लान नहीं है तो आपकी इंटरनेट स्पीड 2 GB के खर्च होते ही घटा दी जाएगी ।
हाई-स्पीड इंटरनेट का आनंद लेना जारी रखने के लिए https://www.jio.com/dl/data_voucher पर क्लिक करके रिचार्ज करें ।
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"90% daily data quota used as on 26-Oct-21 00:45.
Jio Number : 7973045759
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 2 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"We have noticed that you have missed out exciting offer of Pre-approved Insta EMI card from Bajaj Finserv. Limit upto 2Lac. Get Now 
http://m.BajFin.in/SOUAiBDc",0
"Are you facing a credit crunch? Apply for Pre-Approved Upwards loan upto Rs 2.5 lakh. No Physical Docs, 48 hour disbursal. Click https://upwrds.in/231wl9ybQdb .",0
"प्रिये ग्राहक,आपके उम्मीद हाउसिंग फाइनेंस के लोन की मासिक किस्त 03-11-2021 को देय है, कृपया अपने खाते मे उचित राशि बनाये रखे|",0
Ab paise milenge INSTANTLY! Click https://upwrds.in/231wl9ybQdb to get money up to Rs 300000 lakhs in 24 hrs. Repay in easy EMIs. Min Docs required. Upwards,0
Don't run out by month-end expenses. Apply for a loan of Rs 300000 lakh at Upwards for a 24-48 hour disbursal https://upwrds.in/231wl9ybQdb .,0
"25-Oct-21 16:55 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 7973045759
प्लान के अनुसार कुल दैनिक डेटा : 2 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 25-Oct-21 16:55.
Jio Number : 7973045759
Daily Data quota as per plan : 2 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"Dear SBI Customer, Rs.3000 withdrawn at HDF ATM P3DCCH33 from A/cX2977 on 25Oct21 Transaction Number 129813016307. Available Balance Rs.71. If not withdrawn by you, forward this SMS to 9223008333 / call 1800111109 or 09449112211 to block your card. Download YONO SBI. Use SBI ATMs.",1
<#> Use OTP 967986 to login to your account on Flash. Message ID: 8G9OmZpYn7N,0
"Hi Rapido Captain! Yeh Diwali, ₹10000 wali. 25th Oct-14 Nov tak bike taxi rides karne par milenge ₹10000! www.gs.im/n/cyvh1ywAGSB
- Team Rapido",0
Short on cash? Apply with Upwards for Rs 300000 lakh - Min documentation and quick approval at lowest interest rate https://upwrds.in/231wl9ybQdb,0
"Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.0 & securities balance 0 as on end of 02-oct-2021. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at KD14117@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange",0
You only need a mobile phone and you can easily earn {1000-10000} Rs per day. Please click the whats-app link to contact us: wa.me/919198875638,0
"Do you want to earn 3000 rupees a day? Register now and get 2000Rs cash advance and start making money, click the link to download: wa.me/919831126182",0
<#> Use OTP 228350 to login to your account on Flash. Message ID: 8G9OmZpYn7N,0
"Hi Rapido Captain! Yeh Diwali, ₹10000 wali. 25th Oct-14 Nov tak bike taxi rides karne par milenge ₹10000! www.gs.im/n/cxscWxk5BMN
- Team Rapido",0
"Hey Champ
Your 50% Discount worth Rs.50 is expiring soon! Join IND vs PAK before 7:30pm and win big. Tap here to play - dream11.com/leagues
- Dream11",0
"Bigger Savings assured with 10,000+ offers on Cards + Loans + EasyEMI. What's more? Up to 10X Reward Points / 5% CashBack via SmartBuy on Flipkart and Amazon. Keep your Aadhaar card handy & open your HDFC Bank Savings A/C right now: hdfcbk.io/a/aggER9e
*T&C",0
"Hey Champ
Your 50% Discount worth Rs.50 is expiring soon! Join IND vs PAK before 7:30pm and win big. Tap here to play - dream11.com/leagues
- Dream11",0
